cedula,nombre,apellido,genero
1000014472,Carlos,Castro,M
1000014473,Maria,Gomez,F
1000014474,Luis,Rodriguez,M
1000014475,Ana,Lopez,F
1000014476,Jorge,Mendoza,M
1000014477,Andrea,Mendoza,F
1000014478,Juan,Vera,M
1000014479,Paola,Vera,F
1000014480,Pedro,Martinez,M
1000014481,Sofia,Gomez,F
1000014482,Luis,Rodriguez,M
1000014483,Paola,Lopez,F
1000014484,Fernando,Martinez,M
1000014485,Valeria,Gomez,F
1000014486,Carlos,Gomez,M
1000014487,Gabriela,Torres,F
1000014488,Andres,Torres,M
1000014489,Daniela,Vera,F
1000014490,Pedro,Mendoza,M
1000014491,Ana,Lopez,F
1000014492,Andres,Gomez,M
1000014493,Valeria,Sanchez,F
1000014494,Pedro,Perez,M
1000014495,Maria,Perez,F
1000014496,Pedro,Mendoza,M
1000014497,Daniela,Rodriguez,F
1000014498,Ricardo,Torres,M
1000014499,Valeria,Gomez,F
1000014500,Pedro,Lopez,M
1000014501,Sofia,Gomez,F
1000014502,Andres,Vera,M
1000014503,Daniela,Castro,F
1000014504,Fernando,Vera,M
1000014505,Gabriela,Castro,F
1000014506,Pedro,Gomez,M
1000014507,Paola,Torres,F
1000014508,Andres,Lopez,M
1000014509,Paola,Torres,F
1000014510,Pedro,Mendoza,M
1000014511,Gabriela,Martinez,F
1000014512,Ricardo,Lopez,M
1000014513,Daniela,Rodriguez,F
1000014514,Fernando,Gomez,M
1000014515,Maria,Lopez,F
1000014516,Carlos,Sanchez,M
1000014517,Maria,Vera,F
1000014518,Miguel,Gomez,M
1000014519,Gabriela,Vera,F
1000014520,Andres,Gomez,M
1000014521,Gabriela,Mendoza,F
1000014522,Pedro,Martinez,M
1000014523,Ana,Gomez,F
1000014524,Diego,Gomez,M
1000014525,Carolina,Martinez,F
1000014526,Miguel,Rodriguez,M
1000014527,Sofia,Mendoza,F
1000014528,Miguel,Vera,M
1000014529,Daniela,Vera,F
1000014530,Ricardo,Mendoza,M
1000014531,Gabriela,Sanchez,F
1000014532,Fernando,Mendoza,M
1000014533,Andrea,Sanchez,F
1000014534,Ricardo,Vera,M
1000014535,Lucia,Gomez,F
1000014536,Andres,Castro,M
1000014537,Carolina,Martinez,F
1000014538,Carlos,Perez,M
1000014539,Carolina,Vera,F
1000014540,Luis,Martinez,M
1000014541,Maria,Vera,F
1000014542,Ricardo,Gomez,M
1000014543,Valeria,Vera,F
1000014544,Miguel,Vera,M
1000014545,Andrea,Martinez,F
1000014546,Carlos,Gomez,M
1000014547,Maria,Vera,F
1000014548,Luis,Mendoza,M
1000014549,Gabriela,Mendoza,F
1000014550,Luis,Castro,M
1000014551,Sofia,Martinez,F
1000014552,Juan,Castro,M
1000014553,Paola,Castro,F
1000014554,Pedro,Sanchez,M
1000014555,Carolina,Gomez,F
1000014556,Carlos,Gomez,M
1000014557,Valeria,Lopez,F
1000014558,Andres,Vera,M
1000014559,Daniela,Perez,F
1000014560,Luis,Gomez,M
1000014561,Sofia,Sanchez,F
1000014562,Diego,Mendoza,M
1000014563,Andrea,Perez,F
1000014564,Andres,Martinez,M
1000014565,Paola,Castro,F
1000014566,Diego,Gomez,M
1000014567,Daniela,Lopez,F
1000014568,Fernando,Sanchez,M
1000014569,Maria,Mendoza,F
1000014570,Juan,Rodriguez,M
1000014571,Sofia,Castro,F
1000014572,Fernando,Gomez,M
1000014573,Ana,Sanchez,F
1000014574,Diego,Torres,M
1000014575,Lucia,Rodriguez,F
1000014576,Pedro,Mendoza,M
1000014577,Lucia,Perez,F
1000014578,Ricardo,Sanchez,M
1000014579,Daniela,Lopez,F
1000014580,Jorge,Mendoza,M
1000014581,Gabriela,Mendoza,F
1000014582,Juan,Vera,M
1000014583,Sofia,Vera,F
1000014584,Pedro,Gomez,M
1000014585,Andrea,Vera,F
1000014586,Pedro,Perez,M
1000014587,Ana,Lopez,F
1000014588,Luis,Gomez,M
1000014589,Maria,Perez,F
1000014590,Fernando,Sanchez,M
1000014591,Andrea,Sanchez,F
1000014592,Luis,Vera,M
1000014593,Carolina,Torres,F
1000014594,Pedro,Rodriguez,M
1000014595,Sofia,Vera,F
1000014596,Diego,Castro,M
1000014597,Gabriela,Perez,F
1000014598,Fernando,Gomez,M
1000014599,Andrea,Castro,F
1000014600,Jorge,Mendoza,M
1000014601,Ana,Rodriguez,F
1000014602,Jorge,Perez,M
1000014603,Daniela,Sanchez,F
1000014604,Ricardo,Sanchez,M
1000014605,Gabriela,Castro,F
1000014606,Luis,Perez,M
1000014607,Andrea,Martinez,F
1000014608,Jorge,Sanchez,M
1000014609,Valeria,Perez,F
1000014610,Carlos,Rodriguez,M
1000014611,Lucia,Sanchez,F
1000014612,Ricardo,Martinez,M
1000014613,Ana,Castro,F
1000014614,Pedro,Martinez,M
1000014615,Maria,Perez,F
1000014616,Carlos,Lopez,M
1000014617,Daniela,Sanchez,F
1000014618,Jorge,Lopez,M
1000014619,Paola,Martinez,F
1000014620,Fernando,Perez,M
1000014621,Andrea,Perez,F
1000014622,Pedro,Torres,M
1000014623,Andrea,Castro,F
1000014624,Juan,Sanchez,M
1000014625,Carolina,Lopez,F
1000014626,Juan,Sanchez,M
1000014627,Maria,Sanchez,F
1000014628,Pedro,Lopez,M
1000014629,Daniela,Vera,F
1000014630,Jorge,Torres,M
1000014631,Daniela,Lopez,F
1000014632,Pedro,Martinez,M
1000014633,Sofia,Torres,F
1000014634,Carlos,Sanchez,M
1000014635,Andrea,Rodriguez,F
1000014636,Diego,Sanchez,M
1000014637,Paola,Martinez,F
1000014638,Miguel,Torres,M
1000014639,Maria,Rodriguez,F
1000014640,Juan,Castro,M
1000014641,Maria,Lopez,F
1000014642,Jorge,Torres,M
1000014643,Daniela,Vera,F
1000014644,Andres,Mendoza,M
1000014645,Ana,Mendoza,F
1000014646,Diego,Torres,M
1000014647,Carolina,Perez,F
1000014648,Carlos,Castro,M
1000014649,Maria,Gomez,F
1000014650,Diego,Lopez,M
1000014651,Gabriela,Castro,F
1000014652,Fernando,Torres,M
1000014653,Sofia,Mendoza,F
1000014654,Carlos,Vera,M
1000014655,Ana,Lopez,F
1000014656,Miguel,Torres,M
1000014657,Gabriela,Vera,F
1000014658,Fernando,Vera,M
1000014659,Ana,Lopez,F
1000014660,Ricardo,Castro,M
1000014661,Paola,Vera,F
1000014662,Diego,Martinez,M
1000014663,Valeria,Torres,F
1000014664,Pedro,Rodriguez,M
1000014665,Lucia,Vera,F
1000014666,Carlos,Mendoza,M
1000014667,Maria,Martinez,F
1000014668,Juan,Martinez,M
1000014669,Andrea,Rodriguez,F
1000014670,Miguel,Rodriguez,M
1000014671,Carolina,Martinez,F
1000014672,Fernando,Lopez,M
1000014673,Valeria,Martinez,F
1000014674,Jorge,Martinez,M
1000014675,Paola,Gomez,F
1000014676,Fernando,Martinez,M
1000014677,Sofia,Martinez,F
1000014678,Pedro,Rodriguez,M
1000014679,Valeria,Castro,F
1000014680,Fernando,Gomez,M
1000014681,Carolina,Gomez,F
1000014682,Jorge,Vera,M
1000014683,Lucia,Lopez,F
1000014684,Diego,Mendoza,M
1000014685,Daniela,Torres,F
1000014686,Juan,Lopez,M
1000014687,Daniela,Torres,F
1000014688,Andres,Vera,M
1000014689,Gabriela,Torres,F
1000014690,Diego,Castro,M
1000014691,Sofia,Perez,F
1000014692,Pedro,Perez,M
1000014693,Lucia,Torres,F
1000014694,Miguel,Rodriguez,M
1000014695,Lucia,Mendoza,F
1000014696,Luis,Mendoza,M
1000014697,Gabriela,Vera,F
1000014698,Ricardo,Torres,M
1000014699,Sofia,Sanchez,F
1000014700,Miguel,Lopez,M
1000014701,Daniela,Perez,F
1000014702,Luis,Martinez,M
1000014703,Lucia,Torres,F
1000014704,Miguel,Sanchez,M
1000014705,Gabriela,Lopez,F
1000014706,Pedro,Perez,M
1000014707,Andrea,Mendoza,F
1000014708,Pedro,Perez,M
1000014709,Andrea,Castro,F
1000014710,Diego,Gomez,M
1000014711,Maria,Mendoza,F
1000014712,Pedro,Torres,M
1000014713,Lucia,Mendoza,F
1000014714,Diego,Mendoza,M
1000014715,Paola,Lopez,F
1000014716,Carlos,Torres,M
1000014717,Carolina,Gomez,F
1000014718,Miguel,Gomez,M
1000014719,Paola,Torres,F
1000014720,Jorge,Rodriguez,M
1000014721,Maria,Castro,F
1000014722,Juan,Perez,M
1000014723,Paola,Lopez,F
1000014724,Luis,Lopez,M
1000014725,Maria,Gomez,F
1000014726,Andres,Gomez,M
1000014727,Sofia,Sanchez,F
1000014728,Andres,Mendoza,M
1000014729,Sofia,Perez,F
1000014730,Miguel,Mendoza,M
1000014731,Paola,Mendoza,F
1000014732,Carlos,Castro,M
1000014733,Gabriela,Lopez,F
1000014734,Ricardo,Castro,M
1000014735,Paola,Lopez,F
1000014736,Jorge,Martinez,M
1000014737,Valeria,Vera,F
1000014738,Miguel,Vera,M
1000014739,Gabriela,Mendoza,F
1000014740,Jorge,Sanchez,M
1000014741,Maria,Castro,F
1000014742,Ricardo,Vera,M
1000014743,Andrea,Rodriguez,F
1000014744,Pedro,Sanchez,M
1000014745,Carolina,Perez,F
1000014746,Juan,Castro,M
1000014747,Daniela,Gomez,F
1000014748,Luis,Sanchez,M
1000014749,Lucia,Vera,F
1000014750,Miguel,Rodriguez,M
1000014751,Paola,Castro,F
1000014752,Pedro,Gomez,M
1000014753,Lucia,Lopez,F
1000014754,Ricardo,Lopez,M
1000014755,Carolina,Rodriguez,F
1000014756,Ricardo,Perez,M
1000014757,Paola,Perez,F
1000014758,Miguel,Sanchez,M
1000014759,Paola,Rodriguez,F
1000014760,Jorge,Perez,M
1000014761,Ana,Martinez,F
1000014762,Diego,Castro,M
1000014763,Ana,Lopez,F
1000014764,Miguel,Perez,M
1000014765,Ana,Perez,F
1000014766,Carlos,Vera,M
1000014767,Lucia,Vera,F
1000014768,Juan,Perez,M
1000014769,Andrea,Perez,F
1000014770,Luis,Vera,M
1000014771,Daniela,Torres,F
1000014772,Ricardo,Rodriguez,M
1000014773,Carolina,Mendoza,F
1000014774,Miguel,Castro,M
1000014775,Paola,Torres,F
1000014776,Pedro,Rodriguez,M
1000014777,Daniela,Sanchez,F
1000014778,Fernando,Torres,M
1000014779,Sofia,Martinez,F
1000014780,Diego,Lopez,M
1000014781,Valeria,Gomez,F
1000014782,Carlos,Sanchez,M
1000014783,Valeria,Vera,F
1000014784,Diego,Castro,M
1000014785,Ana,Sanchez,F
1000014786,Jorge,Rodriguez,M
1000014787,Andrea,Vera,F
1000014788,Jorge,Sanchez,M
1000014789,Sofia,Gomez,F
1000014790,Juan,Rodriguez,M
1000014791,Ana,Mendoza,F
1000014792,Luis,Vera,M
1000014793,Gabriela,Martinez,F
1000014794,Luis,Torres,M
1000014795,Lucia,Sanchez,F
1000014796,Jorge,Torres,M
1000014797,Daniela,Sanchez,F
1000014798,Ricardo,Gomez,M
1000014799,Paola,Gomez,F
1000014800,Andres,Perez,M
1000014801,Maria,Perez,F
1000014802,Luis,Perez,M
1000014803,Andrea,Vera,F
1000014804,Juan,Lopez,M
1000014805,Carolina,Vera,F
1000014806,Juan,Martinez,M
1000014807,Ana,Castro,F
1000014808,Juan,Torres,M
1000014809,Daniela,Sanchez,F
1000014810,Pedro,Gomez,M
1000014811,Paola,Lopez,F
1000014812,Jorge,Rodriguez,M
1000014813,Maria,Rodriguez,F
1000014814,Pedro,Martinez,M
1000014815,Gabriela,Rodriguez,F
1000014816,Jorge,Castro,M
1000014817,Sofia,Perez,F
1000014818,Carlos,Perez,M
1000014819,Maria,Perez,F
1000014820,Ricardo,Perez,M
1000014821,Andrea,Castro,F
1000014822,Ricardo,Rodriguez,M
1000014823,Ana,Torres,F
1000014824,Diego,Torres,M
1000014825,Ana,Perez,F
1000014826,Andres,Torres,M
1000014827,Maria,Gomez,F
1000014828,Fernando,Rodriguez,M
1000014829,Daniela,Sanchez,F
1000014830,Carlos,Martinez,M
1000014831,Andrea,Castro,F
1000014832,Luis,Castro,M
1000014833,Maria,Castro,F
1000014834,Pedro,Perez,M
1000014835,Carolina,Rodriguez,F
1000014836,Diego,Vera,M
1000014837,Gabriela,Lopez,F
1000014838,Pedro,Vera,M
1000014839,Gabriela,Gomez,F
1000014840,Fernando,Perez,M
1000014841,Andrea,Lopez,F
1000014842,Luis,Gomez,M
1000014843,Gabriela,Torres,F
1000014844,Carlos,Martinez,M
1000014845,Valeria,Sanchez,F
1000014846,Diego,Sanchez,M
1000014847,Paola,Perez,F
1000014848,Miguel,Rodriguez,M
1000014849,Ana,Lopez,F
1000014850,Juan,Martinez,M
1000014851,Andrea,Rodriguez,F
1000014852,Pedro,Perez,M
1000014853,Valeria,Vera,F
1000014854,Diego,Rodriguez,M
1000014855,Valeria,Mendoza,F
1000014856,Ricardo,Torres,M
1000014857,Carolina,Gomez,F
1000014858,Carlos,Torres,M
1000014859,Valeria,Lopez,F
1000014860,Andres,Gomez,M
1000014861,Gabriela,Castro,F
1000014862,Pedro,Mendoza,M
1000014863,Gabriela,Martinez,F
1000014864,Juan,Lopez,M
1000014865,Gabriela,Mendoza,F
1000014866,Jorge,Mendoza,M
1000014867,Ana,Torres,F
1000014868,Diego,Mendoza,M
1000014869,Gabriela,Gomez,F
1000014870,Fernando,Torres,M
1000014871,Sofia,Vera,F
1000014872,Pedro,Vera,M
1000014873,Andrea,Torres,F
1000014874,Miguel,Perez,M
1000014875,Ana,Vera,F
1000014876,Luis,Mendoza,M
1000014877,Gabriela,Gomez,F
1000014878,Ricardo,Gomez,M
1000014879,Lucia,Vera,F
1000014880,Jorge,Vera,M
1000014881,Paola,Torres,F
1000014882,Fernando,Perez,M
1000014883,Valeria,Rodriguez,F
1000014884,Diego,Vera,M
1000014885,Ana,Vera,F
1000014886,Miguel,Gomez,M
1000014887,Lucia,Torres,F
1000014888,Ricardo,Torres,M
1000014889,Valeria,Perez,F
1000014890,Diego,Sanchez,M
1000014891,Valeria,Castro,F
1000014892,Pedro,Martinez,M
1000014893,Valeria,Torres,F
1000014894,Carlos,Gomez,M
1000014895,Daniela,Martinez,F
1000014896,Ricardo,Mendoza,M
1000014897,Paola,Mendoza,F
1000014898,Luis,Vera,M
1000014899,Daniela,Castro,F
1000014900,Diego,Vera,M
1000014901,Carolina,Perez,F
1000014902,Fernando,Rodriguez,M
1000014903,Andrea,Martinez,F
1000014904,Fernando,Perez,M
1000014905,Daniela,Perez,F
1000014906,Carlos,Sanchez,M
1000014907,Ana,Mendoza,F
1000014908,Carlos,Vera,M
1000014909,Daniela,Mendoza,F
1000014910,Fernando,Castro,M
1000014911,Sofia,Castro,F
1000014912,Carlos,Gomez,M
1000014913,Valeria,Martinez,F
1000014914,Jorge,Martinez,M
1000014915,Ana,Torres,F
1000014916,Fernando,Mendoza,M
1000014917,Ana,Lopez,F
1000014918,Andres,Torres,M
1000014919,Gabriela,Perez,F
1000014920,Juan,Martinez,M
1000014921,Maria,Perez,F
1000014922,Ricardo,Gomez,M
1000014923,Carolina,Sanchez,F
1000014924,Ricardo,Gomez,M
1000014925,Andrea,Mendoza,F
1000014926,Fernando,Mendoza,M
1000014927,Daniela,Mendoza,F
1000014928,Juan,Rodriguez,M
1000014929,Maria,Gomez,F
1000014930,Ricardo,Rodriguez,M
1000014931,Maria,Lopez,F
1000014932,Carlos,Gomez,M
1000014933,Daniela,Perez,F
1000014934,Carlos,Torres,M
1000014935,Gabriela,Perez,F
1000014936,Diego,Sanchez,M
1000014937,Lucia,Castro,F
1000014938,Juan,Vera,M
1000014939,Valeria,Martinez,F
1000014940,Luis,Gomez,M
1000014941,Lucia,Rodriguez,F
1000014942,Pedro,Vera,M
1000014943,Valeria,Rodriguez,F
1000014944,Carlos,Torres,M
1000014945,Maria,Vera,F
1000014946,Luis,Perez,M
1000014947,Maria,Mendoza,F
1000014948,Pedro,Perez,M
1000014949,Lucia,Sanchez,F
1000014950,Luis,Vera,M
1000014951,Gabriela,Gomez,F
1000014952,Andres,Castro,M
1000014953,Paola,Martinez,F
1000014954,Pedro,Mendoza,M
1000014955,Carolina,Perez,F
1000014956,Miguel,Mendoza,M
1000014957,Ana,Sanchez,F
1000014958,Andres,Vera,M
1000014959,Valeria,Martinez,F
1000014960,Jorge,Mendoza,M
1000014961,Carolina,Perez,F
1000014962,Jorge,Torres,M
1000014963,Paola,Rodriguez,F
1000014964,Miguel,Sanchez,M
1000014965,Carolina,Martinez,F
1000014966,Pedro,Sanchez,M
1000014967,Daniela,Lopez,F
1000014968,Andres,Vera,M
1000014969,Gabriela,Torres,F
1000014970,Fernando,Vera,M
1000014971,Daniela,Torres,F
1000014972,Pedro,Sanchez,M
1000014973,Andrea,Rodriguez,F
1000014974,Andres,Torres,M
1000014975,Sofia,Martinez,F
1000014976,Fernando,Vera,M
1000014977,Lucia,Vera,F
1000014978,Diego,Rodriguez,M
1000014979,Gabriela,Vera,F
1000014980,Andres,Torres,M
1000014981,Daniela,Rodriguez,F
1000014982,Luis,Perez,M
1000014983,Paola,Mendoza,F
1000014984,Miguel,Torres,M
1000014985,Paola,Perez,F
1000014986,Fernando,Castro,M
1000014987,Carolina,Rodriguez,F
1000014988,Luis,Vera,M
1000014989,Valeria,Torres,F
1000014990,Pedro,Sanchez,M
1000014991,Carolina,Rodriguez,F
1000014992,Jorge,Castro,M
1000014993,Daniela,Torres,F
1000014994,Juan,Martinez,M
1000014995,Maria,Sanchez,F
1000014996,Miguel,Perez,M
1000014997,Daniela,Perez,F
1000014998,Ricardo,Gomez,M
1000014999,Andrea,Sanchez,F
1000015000,Jorge,Mendoza,M
1000015001,Lucia,Perez,F
1000015002,Juan,Mendoza,M
1000015003,Sofia,Sanchez,F
1000015004,Luis,Castro,M
1000015005,Sofia,Castro,F
1000015006,Juan,Mendoza,M
1000015007,Paola,Rodriguez,F
1000015008,Diego,Gomez,M
1000015009,Valeria,Martinez,F
1000015010,Andres,Martinez,M
1000015011,Maria,Rodriguez,F
1000015012,Fernando,Perez,M
1000015013,Ana,Vera,F
1000015014,Luis,Martinez,M
1000015015,Andrea,Martinez,F
1000015016,Carlos,Martinez,M
1000015017,Maria,Gomez,F
1000015018,Juan,Sanchez,M
1000015019,Daniela,Perez,F
1000015020,Luis,Torres,M
1000015021,Ana,Sanchez,F
1000015022,Pedro,Martinez,M
1000015023,Sofia,Lopez,F
1000015024,Luis,Mendoza,M
1000015025,Valeria,Sanchez,F
1000015026,Pedro,Rodriguez,M
1000015027,Paola,Castro,F
1000015028,Miguel,Rodriguez,M
1000015029,Ana,Lopez,F
1000015030,Carlos,Gomez,M
1000015031,Sofia,Martinez,F
1000015032,Ricardo,Perez,M
1000015033,Carolina,Gomez,F
1000015034,Jorge,Martinez,M
1000015035,Lucia,Mendoza,F
1000015036,Andres,Gomez,M
1000015037,Andrea,Vera,F
1000015038,Jorge,Gomez,M
1000015039,Daniela,Lopez,F
1000015040,Juan,Torres,M
1000015041,Daniela,Mendoza,F
1000015042,Pedro,Torres,M
1000015043,Sofia,Torres,F
1000015044,Miguel,Martinez,M
1000015045,Carolina,Martinez,F
1000015046,Carlos,Sanchez,M
1000015047,Gabriela,Perez,F
1000015048,Ricardo,Lopez,M
1000015049,Valeria,Rodriguez,F
1000015050,Miguel,Lopez,M
1000015051,Ana,Mendoza,F
1000015052,Andres,Martinez,M
1000015053,Daniela,Martinez,F
1000015054,Pedro,Mendoza,M
1000015055,Maria,Vera,F
1000015056,Luis,Mendoza,M
1000015057,Lucia,Torres,F
1000015058,Carlos,Vera,M
1000015059,Paola,Rodriguez,F
1000015060,Pedro,Mendoza,M
1000015061,Carolina,Vera,F
1000015062,Carlos,Gomez,M
1000015063,Ana,Martinez,F
1000015064,Diego,Martinez,M
1000015065,Gabriela,Gomez,F
1000015066,Jorge,Sanchez,M
1000015067,Ana,Gomez,F
1000015068,Jorge,Perez,M
1000015069,Andrea,Sanchez,F
1000015070,Fernando,Lopez,M
1000015071,Andrea,Mendoza,F
1000015072,Jorge,Gomez,M
1000015073,Maria,Castro,F
1000015074,Ricardo,Perez,M
1000015075,Gabriela,Castro,F
1000015076,Pedro,Lopez,M
1000015077,Valeria,Vera,F
1000015078,Pedro,Perez,M
1000015079,Sofia,Castro,F
1000015080,Ricardo,Martinez,M
1000015081,Ana,Vera,F
1000015082,Diego,Perez,M
1000015083,Carolina,Martinez,F
1000015084,Juan,Martinez,M
1000015085,Valeria,Castro,F
1000015086,Fernando,Gomez,M
1000015087,Lucia,Vera,F
1000015088,Diego,Rodriguez,M
1000015089,Ana,Gomez,F
1000015090,Pedro,Sanchez,M
1000015091,Sofia,Torres,F
1000015092,Fernando,Torres,M
1000015093,Maria,Sanchez,F
1000015094,Fernando,Martinez,M
1000015095,Ana,Sanchez,F
1000015096,Luis,Perez,M
1000015097,Lucia,Martinez,F
1000015098,Ricardo,Rodriguez,M
1000015099,Gabriela,Sanchez,F
1000015100,Miguel,Perez,M
1000015101,Lucia,Torres,F
1000015102,Luis,Rodriguez,M
1000015103,Ana,Rodriguez,F
1000015104,Andres,Gomez,M
1000015105,Paola,Martinez,F
1000015106,Miguel,Mendoza,M
1000015107,Gabriela,Mendoza,F
1000015108,Luis,Castro,M
1000015109,Valeria,Lopez,F
1000015110,Carlos,Martinez,M
1000015111,Carolina,Castro,F
1000015112,Juan,Sanchez,M
1000015113,Carolina,Rodriguez,F
1000015114,Carlos,Torres,M
1000015115,Sofia,Sanchez,F
1000015116,Pedro,Vera,M
1000015117,Valeria,Martinez,F
1000015118,Pedro,Lopez,M
1000015119,Maria,Gomez,F
1000015120,Ricardo,Mendoza,M
1000015121,Paola,Lopez,F
1000015122,Carlos,Martinez,M
1000015123,Maria,Vera,F
1000015124,Luis,Castro,M
1000015125,Ana,Mendoza,F
1000015126,Ricardo,Gomez,M
1000015127,Gabriela,Martinez,F
1000015128,Carlos,Mendoza,M
1000015129,Sofia,Gomez,F
1000015130,Fernando,Lopez,M
1000015131,Gabriela,Gomez,F
1000015132,Ricardo,Lopez,M
1000015133,Maria,Torres,F
1000015134,Diego,Rodriguez,M
1000015135,Valeria,Gomez,F
1000015136,Luis,Lopez,M
1000015137,Valeria,Torres,F
1000015138,Pedro,Vera,M
1000015139,Valeria,Lopez,F
1000015140,Miguel,Mendoza,M
1000015141,Sofia,Mendoza,F
1000015142,Jorge,Mendoza,M
1000015143,Ana,Perez,F
1000015144,Miguel,Gomez,M
1000015145,Valeria,Torres,F
1000015146,Diego,Mendoza,M
1000015147,Maria,Mendoza,F
1000015148,Andres,Martinez,M
1000015149,Valeria,Castro,F
1000015150,Carlos,Martinez,M
1000015151,Sofia,Perez,F
1000015152,Andres,Sanchez,M
1000015153,Daniela,Perez,F
1000015154,Juan,Gomez,M
1000015155,Maria,Gomez,F
1000015156,Jorge,Torres,M
1000015157,Sofia,Torres,F
1000015158,Diego,Torres,M
1000015159,Valeria,Perez,F
1000015160,Pedro,Sanchez,M
1000015161,Daniela,Perez,F
1000015162,Luis,Castro,M
1000015163,Daniela,Torres,F
1000015164,Jorge,Mendoza,M
1000015165,Gabriela,Perez,F
1000015166,Pedro,Perez,M
1000015167,Carolina,Perez,F
1000015168,Ricardo,Rodriguez,M
1000015169,Carolina,Vera,F
1000015170,Diego,Martinez,M
1000015171,Carolina,Lopez,F
1000015172,Fernando,Gomez,M
1000015173,Sofia,Vera,F
1000015174,Fernando,Torres,M
1000015175,Ana,Perez,F
1000015176,Carlos,Rodriguez,M
1000015177,Andrea,Gomez,F
1000015178,Diego,Gomez,M
1000015179,Ana,Perez,F
1000015180,Miguel,Lopez,M
1000015181,Sofia,Rodriguez,F
1000015182,Andres,Vera,M
1000015183,Maria,Lopez,F
1000015184,Fernando,Sanchez,M
1000015185,Lucia,Gomez,F
1000015186,Juan,Lopez,M
1000015187,Sofia,Torres,F
1000015188,Fernando,Gomez,M
1000015189,Daniela,Rodriguez,F
1000015190,Luis,Perez,M
1000015191,Andrea,Rodriguez,F
1000015192,Carlos,Vera,M
1000015193,Andrea,Lopez,F
1000015194,Jorge,Rodriguez,M
1000015195,Gabriela,Perez,F
1000015196,Pedro,Torres,M
1000015197,Valeria,Lopez,F
1000015198,Diego,Rodriguez,M
1000015199,Gabriela,Castro,F
1000015200,Juan,Mendoza,M
1000015201,Andrea,Castro,F
1000015202,Andres,Mendoza,M
1000015203,Gabriela,Mendoza,F
1000015204,Luis,Perez,M
1000015205,Maria,Perez,F
1000015206,Miguel,Gomez,M
1000015207,Ana,Sanchez,F
1000015208,Carlos,Perez,M
1000015209,Paola,Perez,F
1000015210,Diego,Lopez,M
1000015211,Gabriela,Rodriguez,F
1000015212,Andres,Torres,M
1000015213,Daniela,Perez,F
1000015214,Fernando,Castro,M
1000015215,Daniela,Lopez,F
1000015216,Luis,Rodriguez,M
1000015217,Paola,Perez,F
1000015218,Fernando,Martinez,M
1000015219,Ana,Lopez,F
1000015220,Ricardo,Lopez,M
1000015221,Valeria,Sanchez,F
1000015222,Andres,Martinez,M
1000015223,Carolina,Martinez,F
1000015224,Jorge,Castro,M
1000015225,Paola,Gomez,F
1000015226,Ricardo,Vera,M
1000015227,Daniela,Martinez,F
1000015228,Jorge,Lopez,M
1000015229,Valeria,Gomez,F
1000015230,Diego,Vera,M
1000015231,Paola,Lopez,F
1000015232,Pedro,Mendoza,M
1000015233,Paola,Lopez,F
1000015234,Fernando,Torres,M
1000015235,Gabriela,Gomez,F
1000015236,Jorge,Rodriguez,M
1000015237,Valeria,Martinez,F
1000015238,Jorge,Lopez,M
1000015239,Lucia,Vera,F
1000015240,Jorge,Mendoza,M
1000015241,Andrea,Rodriguez,F
1000015242,Juan,Martinez,M
1000015243,Daniela,Mendoza,F
1000015244,Pedro,Mendoza,M
1000015245,Ana,Rodriguez,F
1000015246,Fernando,Torres,M
1000015247,Paola,Sanchez,F
1000015248,Juan,Gomez,M
1000015249,Lucia,Rodriguez,F
1000015250,Andres,Vera,M
1000015251,Ana,Sanchez,F
1000015252,Andres,Vera,M
1000015253,Gabriela,Gomez,F
1000015254,Diego,Vera,M
1000015255,Sofia,Rodriguez,F
1000015256,Juan,Sanchez,M
1000015257,Ana,Lopez,F
1000015258,Diego,Vera,M
1000015259,Ana,Sanchez,F
1000015260,Luis,Lopez,M
1000015261,Daniela,Gomez,F
1000015262,Andres,Torres,M
1000015263,Sofia,Lopez,F
1000015264,Ricardo,Vera,M
1000015265,Andrea,Vera,F
1000015266,Pedro,Vera,M
1000015267,Carolina,Mendoza,F
1000015268,Juan,Sanchez,M
1000015269,Gabriela,Martinez,F
1000015270,Jorge,Torres,M
1000015271,Valeria,Vera,F
1000015272,Ricardo,Torres,M
1000015273,Paola,Perez,F
1000015274,Pedro,Vera,M
1000015275,Andrea,Torres,F
1000015276,Pedro,Perez,M
1000015277,Maria,Sanchez,F
1000015278,Fernando,Rodriguez,M
1000015279,Paola,Castro,F
1000015280,Pedro,Vera,M
1000015281,Sofia,Lopez,F
1000015282,Miguel,Castro,M
1000015283,Lucia,Gomez,F
1000015284,Ricardo,Lopez,M
1000015285,Lucia,Mendoza,F
1000015286,Juan,Vera,M
1000015287,Daniela,Castro,F
1000015288,Pedro,Sanchez,M
1000015289,Ana,Perez,F
1000015290,Andres,Perez,M
1000015291,Gabriela,Gomez,F
1000015292,Ricardo,Lopez,M
1000015293,Ana,Torres,F
1000015294,Diego,Gomez,M
1000015295,Lucia,Torres,F
1000015296,Luis,Sanchez,M
1000015297,Paola,Lopez,F
1000015298,Fernando,Rodriguez,M
1000015299,Maria,Lopez,F
1000015300,Fernando,Lopez,M
1000015301,Paola,Castro,F
1000015302,Jorge,Perez,M
1000015303,Paola,Martinez,F
1000015304,Diego,Torres,M
1000015305,Valeria,Torres,F
1000015306,Andres,Castro,M
1000015307,Paola,Sanchez,F
